date,maxTemp,meanTemp,minTemp
9/15/08,63.0,58.0,53.0
3/26/06,46.0,37.0,28.0
6/5/14,76.0,64.0,52.0
11/24/13,27.0,19.0,11.0
9/2/14,82.0,75.0,67.0
7/26/02,88.0,80.0,72.0
6/29/05,90.0,82.0,73.0
4/2/10,81.0,70.0,59.0
11/30/04,39.0,36.0,32.0
4/18/14,51.0,45.0,38.0
8/13/05,75.0,72.0,68.0
12/19/05,11.0,5.0,-1.0
3/14/05,36.0,30.0,24.0
3/7/13,40.0,33.0,26.0
10/12/03,69.0,58.0,46.0
7/28/11,87.0,80.0,73.0
6/14/06,79.0,65.0,53.0
12/6/10,20.0,14.0,8.0
11/23/10,39.0,33.0,26.0
8/12/06,80.0,70.0,59.0
10/19/14,54.0,44.0,33.0
2/24/05,34.0,31.0,28.0
2/17/14,28.0,26.0,23.0
6/9/09,67.0,61.0,55.0
4/2/13,45.0,35.0,25.0
1/28/14,3.0,-4.0,-11.0
3/9/10,51.0,42.0,32.0
11/15/14,31.0,24.0,17.0
12/20/11,39.0,38.0,36.0
4/26/03,57.0,47.0,37.0
3/20/07,43.0,37.0,30.0
11/17/06,40.0,37.0,34.0
2/9/03,26.0,14.0,3.0
10/2/02,71.0,66.0,60.0
2/12/11,37.0,31.0,24.0
1/20/12,24.0,15.0,5.0
5/10/05,82.0,71.0,60.0
5/4/14,58.0,51.0,44.0
9/12/01,82.0,70.0,57.0
6/18/10,90.0,79.0,67.0
2/9/06,32.0,24.0,16.0
8/17/07,79.0,70.0,60.0
7/5/10,91.0,85.0,78.0
7/2/06,84.0,78.0,70.0
5/23/13,54.0,48.0,42.0
7/25/02,80.0,72.0,66.0
9/26/04,72.0,60.0,48.0
8/4/03,81.0,69.0,63.0
10/11/01,64.0,57.0,51.0
4/21/05,57.0,48.0,42.0
3/7/08,26.0,20.0,14.0
12/9/03,46.0,44.0,41.0
11/16/04,55.0,50.0,46.0
3/31/02,46.0,37.0,28.0
5/29/11,70.0,61.0,52.0
11/16/11,46.0,39.0,31.0
4/9/04,57.0,46.0,35.0
4/11/13,46.0,42.0,38.0
3/14/13,37.0,30.0,23.0
4/25/07,49.0,47.0,45.0
9/21/14,69.0,60.0,51.0
12/20/05,21.0,13.0,5.0
3/10/07,51.0,41.0,30.0
1/18/15,40.0,34.0,27.0
6/10/11,69.0,60.0,51.0
8/2/13,84.0,73.0,62.0
8/18/02,79.0,66.0,54.0
9/11/03,84.0,74.0,64.0
6/10/05,88.0,78.0,67.0
10/21/05,58.0,53.0,47.0
9/2/06,77.0,67.0,57.0
1/10/02,43.0,39.0,35.0
1/10/08,44.0,38.0,32.0
11/24/06,60.0,46.0,31.0
9/10/11,78.0,67.0,56.0
12/12/04,42.0,36.0,30.0
12/18/07,37.0,29.0,21.0
4/30/01,84.0,66.0,50.0
6/22/03,84.0,70.0,55.0
3/31/07,63.0,54.0,45.0
9/28/10,71.0,59.0,46.0
3/27/03,66.0,54.0,41.0
2/17/08,47.0,39.0,30.0
2/21/11,33.0,29.0,25.0
6/9/02,87.0,72.0,57.0
5/19/03,73.0,65.0,57.0
5/19/04,71.0,58.0,45.0
9/1/06,75.0,70.0,65.0
5/20/03,68.0,58.0,48.0
1/17/04,34.0,31.0,28.0
6/8/07,81.0,69.0,57.0
4/5/10,72.0,61.0,50.0
10/23/09,61.0,52.0,42.0
11/25/06,58.0,47.0,36.0
2/17/09,43.0,35.0,26.0
9/28/06,59.0,50.0,40.0
5/21/13,81.0,73.0,64.0
8/25/03,95.0,84.0,73.0
1/9/01,23.0,16.0,10.0
7/19/09,71.0,64.0,57.0
6/12/02,70.0,64.0,57.0
6/15/07,91.0,77.0,63.0
7/23/10,94.0,82.0,70.0
12/26/07,45.0,35.0,24.0
7/31/10,80.0,73.0,65.0
8/15/02,84.0,73.0,62.0
5/11/12,78.0,61.0,43.0
5/24/09,71.0,63.0,55.0
4/16/03,69.0,55.0,41.0
6/1/14,90.0,77.0,63.0
3/14/06,42.0,35.0,27.0
7/11/13,81.0,73.0,64.0
11/18/01,63.0,56.0,48.0
4/1/01,48.0,39.0,30.0
7/4/11,89.0,77.0,65.0
8/19/10,88.0,77.0,66.0
1/6/02,34.0,29.0,21.0
6/10/02,88.0,79.0,71.0
7/15/03,86.0,77.0,68.0
1/1/10,16.0,11.0,5.0
7/17/07,83.0,76.0,68.0
4/3/04,57.0,42.0,28.0
5/24/02,64.0,54.0,43.0
5/15/08,57.0,50.0,43.0
1/22/03,14.0,8.0,3.0
4/8/07,40.0,34.0,28.0
6/29/02,87.0,74.0,61.0
6/7/12,82.0,68.0,54.0
12/22/04,12.0,10.0,8.0
6/14/01,91.0,80.0,69.0
12/5/04,46.0,36.0,26.0
11/9/08,39.0,35.0,30.0
6/26/02,88.0,80.0,71.0
11/27/10,34.0,28.0,21.0
2/9/12,36.0,29.0,21.0
6/4/11,92.0,78.0,64.0
9/24/02,61.0,51.0,42.0
1/18/07,30.0,29.0,27.0
12/19/11,50.0,44.0,38.0
4/3/13,44.0,35.0,25.0
1/9/04,27.0,22.0,18.0
7/13/12,93.0,82.0,70.0
3/1/11,43.0,33.0,22.0
12/30/02,60.0,48.0,37.0
12/28/12,32.0,31.0,29.0
1/20/07,27.0,19.0,10.0
9/13/07,78.0,64.0,50.0
3/22/10,49.0,42.0,34.0
6/23/12,87.0,75.0,62.0
8/31/13,78.0,75.0,71.0
7/5/11,91.0,80.0,68.0
5/4/04,68.0,54.0,41.0
9/8/12,73.0,64.0,54.0
7/3/08,71.0,63.0,55.0
5/19/14,69.0,57.0,45.0
9/1/14,83.0,77.0,70.0
5/22/12,71.0,61.0,50.0
12/18/03,28.0,24.0,19.0
2/7/09,56.0,46.0,36.0
5/10/13,47.0,46.0,44.0
12/8/13,26.0,21.0,15.0
2/24/10,29.0,25.0,21.0
12/30/14,20.0,15.0,9.0
10/6/02,69.0,58.0,48.0
12/7/03,41.0,34.0,27.0
2/17/13,30.0,20.0,9.0
5/6/01,75.0,65.0,55.0
8/29/12,84.0,75.0,65.0
9/14/06,73.0,65.0,57.0
8/9/06,86.0,77.0,68.0
3/2/02,34.0,28.0,21.0
8/8/02,80.0,70.0,61.0
7/6/08,87.0,73.0,59.0
2/20/14,49.0,42.0,34.0
7/22/13,87.0,79.0,71.0
1/11/07,45.0,40.0,35.0
10/17/11,59.0,50.0,41.0
7/14/03,84.0,70.0,57.0
12/5/12,40.0,34.0,27.0
10/19/05,64.0,56.0,47.0
2/26/04,41.0,34.0,26.0
1/5/06,37.0,34.0,31.0
9/28/07,73.0,63.0,53.0
10/21/10,56.0,47.0,38.0
3/8/11,45.0,39.0,32.0
11/8/07,51.0,44.0,36.0
1/24/06,40.0,35.0,29.0
7/15/02,91.0,76.0,62.0
11/17/05,28.0,22.0,15.0
6/21/01,69.0,64.0,59.0
5/2/14,53.0,50.0,46.0
8/6/12,85.0,74.0,62.0
9/11/05,90.0,80.0,69.0
7/3/12,96.0,87.0,77.0
11/15/06,47.0,45.0,43.0
7/27/04,81.0,70.0,60.0
2/26/08,32.0,26.0,20.0
6/10/03,78.0,66.0,54.0
2/13/05,41.0,38.0,37.0
11/4/01,60.0,48.0,37.0
3/24/09,69.0,59.0,48.0
4/16/10,68.0,54.0,39.0
4/30/13,85.0,73.0,61.0
1/5/01,36.0,30.0,21.0
6/7/08,85.0,77.0,69.0
1/24/02,39.0,36.0,32.0
3/31/12,50.0,45.0,39.0
7/12/10,84.0,75.0,65.0
6/22/09,89.0,79.0,68.0
1/4/05,35.0,32.0,30.0
6/6/10,76.0,66.0,55.0
10/28/03,54.0,48.0,41.0
6/22/10,85.0,77.0,69.0
9/13/05,94.0,83.0,71.0
12/24/07,26.0,23.0,20.0
4/20/07,68.0,53.0,38.0
11/18/05,38.0,30.0,21.0
12/30/08,40.0,32.0,24.0
7/7/02,89.0,78.0,66.0
11/6/14,51.0,45.0,38.0
5/8/05,85.0,64.0,43.0
10/16/10,71.0,56.0,40.0
10/18/11,54.0,48.0,41.0
3/31/14,68.0,55.0,41.0
9/30/13,74.0,61.0,47.0
4/17/13,49.0,46.0,42.0
11/15/02,39.0,38.0,36.0
6/12/12,78.0,69.0,59.0
7/18/09,72.0,65.0,57.0
12/16/02,32.0,31.0,30.0
12/18/08,23.0,13.0,3.0
12/17/11,32.0,30.0,28.0
7/4/12,102.0,91.0,79.0
11/11/02,39.0,38.0,36.0
6/18/07,89.0,79.0,69.0
5/18/13,80.0,68.0,56.0
3/3/07,27.0,24.0,20.0
6/22/07,76.0,69.0,61.0
6/19/04,64.0,57.0,50.0
1/30/06,39.0,36.0,32.0
8/12/09,83.0,72.0,60.0
5/9/09,63.0,55.0,46.0
9/5/12,86.0,75.0,63.0
3/26/05,44.0,37.0,30.0
6/13/05,89.0,78.0,67.0
9/4/13,84.0,72.0,59.0
11/19/14,32.0,25.0,17.0
9/17/08,82.0,70.0,57.0
3/30/14,57.0,41.0,25.0
8/1/06,99.0,90.0,80.0
6/11/05,88.0,80.0,72.0
10/19/13,54.0,48.0,42.0
1/2/02,30.0,20.0,10.0
6/1/06,79.0,70.0,61.0
11/2/02,46.0,37.0,28.0
10/31/08,70.0,59.0,48.0
5/20/10,74.0,61.0,47.0
2/10/09,61.0,51.0,41.0
2/6/15,31.0,22.0,13.0
8/30/12,90.0,77.0,64.0
12/5/03,42.0,38.0,33.0
3/9/03,12.0,9.0,6.0
3/30/09,45.0,36.0,27.0
1/16/14,34.0,27.0,19.0
5/11/07,70.0,61.0,51.0
12/31/09,32.0,21.0,9.0
5/14/10,66.0,57.0,47.0
6/19/01,84.0,74.0,66.0
11/12/13,33.0,28.0,22.0
11/21/08,29.0,23.0,17.0
6/14/11,77.0,65.0,53.0
5/28/09,62.0,58.0,54.0
6/26/13,80.0,73.0,66.0
1/5/04,30.0,18.0,3.0
9/28/12,67.0,59.0,50.0
9/14/02,82.0,68.0,55.0
9/16/05,70.0,62.0,54.0
9/3/08,77.0,72.0,66.0
12/15/05,35.0,30.0,24.0
6/24/07,77.0,70.0,63.0
12/16/08,22.0,14.0,6.0
5/19/05,72.0,62.0,51.0
3/5/07,33.0,26.0,19.0
12/26/10,33.0,26.0,19.0
9/8/13,77.0,74.0,71.0
6/11/13,83.0,72.0,60.0
5/7/05,60.0,53.0,45.0
3/21/05,37.0,32.0,27.0
1/27/04,24.0,17.0,10.0
1/17/13,33.0,27.0,20.0
6/6/01,62.0,56.0,51.0
12/7/04,50.0,46.0,41.0
11/20/01,42.0,35.0,28.0
6/12/08,91.0,82.0,73.0
12/16/13,21.0,14.0,7.0
1/17/15,42.0,34.0,26.0
11/30/12,51.0,44.0,36.0
5/11/02,57.0,50.0,44.0
4/29/13,74.0,61.0,47.0
7/23/02,75.0,70.0,64.0
2/19/11,35.0,30.0,25.0
12/14/13,31.0,27.0,22.0
10/2/05,84.0,69.0,54.0
5/9/13,75.0,61.0,46.0
3/2/05,26.0,20.0,13.0
3/27/08,45.0,39.0,32.0
11/22/04,48.0,41.0,36.0
8/1/14,85.0,74.0,62.0
9/9/03,82.0,72.0,63.0
12/1/06,33.0,26.0,18.0
10/10/04,62.0,52.0,43.0
4/2/09,50.0,44.0,37.0
11/18/02,44.0,34.0,24.0
2/1/14,31.0,26.0,20.0
8/4/05,88.0,82.0,76.0
11/1/11,65.0,50.0,35.0
11/21/05,49.0,42.0,35.0
2/4/03,32.0,21.0,10.0
6/15/08,81.0,71.0,61.0
1/7/12,44.0,36.0,28.0
10/3/05,85.0,78.0,70.0
2/24/14,25.0,19.0,12.0
7/11/14,81.0,71.0,60.0
1/4/10,18.0,13.0,7.0
9/6/03,81.0,66.0,51.0
4/6/06,57.0,49.0,41.0
10/30/01,51.0,48.0,46.0
11/28/05,61.0,50.0,39.0
1/16/02,33.0,30.0,24.0
5/24/13,57.0,49.0,41.0
8/22/14,86.0,79.0,72.0
11/3/09,47.0,41.0,34.0
9/8/08,67.0,60.0,52.0
5/3/09,70.0,57.0,43.0
1/5/02,35.0,32.0,28.0
10/31/13,64.0,55.0,46.0
1/15/08,26.0,20.0,13.0
8/29/02,78.0,70.0,61.0
6/22/14,82.0,73.0,63.0
7/18/06,82.0,76.0,71.0
5/18/11,57.0,53.0,49.0
7/20/11,99.0,86.0,73.0
12/22/14,41.0,35.0,28.0
9/6/11,66.0,59.0,51.0
4/30/14,53.0,48.0,43.0
5/1/05,48.0,42.0,35.0
8/7/02,75.0,69.0,63.0
6/30/12,92.0,81.0,69.0
5/27/11,58.0,49.0,40.0
3/26/13,43.0,36.0,29.0
7/3/05,86.0,70.0,54.0
2/26/06,34.0,25.0,16.0
1/22/04,16.0,10.0,3.0
8/9/08,80.0,71.0,62.0
3/19/04,52.0,39.0,26.0
3/9/12,40.0,34.0,28.0
6/3/09,61.0,52.0,43.0
7/14/05,87.0,79.0,71.0
11/7/02,57.0,44.0,30.0
10/31/14,47.0,40.0,33.0
9/2/01,78.0,64.0,50.0
7/15/08,90.0,76.0,61.0
4/23/08,74.0,64.0,53.0
1/31/02,34.0,32.0,30.0
4/26/12,55.0,47.0,39.0
2/14/13,39.0,36.0,33.0
11/21/04,45.0,38.0,30.0
11/14/04,48.0,38.0,27.0
3/28/09,38.0,35.0,32.0
4/3/05,64.0,48.0,32.0
8/1/04,88.0,76.0,64.0
1/4/12,41.0,33.0,25.0
3/28/14,55.0,45.0,34.0
3/10/03,19.0,10.0,1.0
1/16/15,34.0,29.0,23.0
8/20/02,75.0,65.0,55.0
10/30/03,70.0,54.0,39.0
6/8/04,91.0,82.0,73.0
10/22/12,65.0,57.0,49.0
9/11/10,75.0,67.0,58.0
6/14/09,77.0,64.0,51.0
1/20/08,10.0,3.0,-5.0
9/20/12,72.0,62.0,51.0
10/4/05,87.0,79.0,71.0
6/12/10,77.0,70.0,62.0
7/1/12,91.0,80.0,68.0
3/11/07,54.0,41.0,28.0
5/16/09,62.0,54.0,45.0
12/30/01,19.0,12.0,6.0
11/20/07,55.0,50.0,45.0
4/23/07,70.0,61.0,51.0
12/13/12,49.0,41.0,32.0
1/18/09,17.0,13.0,8.0
4/2/03,71.0,55.0,39.0
7/30/02,91.0,80.0,69.0
3/24/01,33.0,28.0,21.0
2/6/13,36.0,24.0,11.0
8/3/07,90.0,80.0,69.0
3/13/08,57.0,46.0,35.0
11/7/07,43.0,37.0,31.0
2/4/10,33.0,27.0,21.0
8/3/11,86.0,79.0,72.0
6/30/02,93.0,80.0,69.0
12/25/07,42.0,32.0,21.0
10/28/09,57.0,54.0,50.0
5/6/05,76.0,63.0,50.0
9/24/10,80.0,68.0,56.0
9/8/11,75.0,66.0,57.0
10/13/01,64.0,60.0,55.0
4/4/12,58.0,52.0,46.0
3/18/08,42.0,39.0,36.0
9/18/06,71.0,61.0,51.0
7/27/12,86.0,76.0,66.0
12/29/12,32.0,26.0,20.0
2/4/04,26.0,14.0,1.0
9/5/09,78.0,66.0,54.0
5/22/14,70.0,62.0,53.0
9/8/06,83.0,72.0,60.0
1/11/10,26.0,21.0,15.0
1/13/02,42.0,33.0,24.0
10/11/06,54.0,45.0,35.0
4/7/10,49.0,43.0,37.0
11/22/09,57.0,46.0,34.0
9/6/10,82.0,74.0,66.0
11/23/06,58.0,44.0,30.0
1/21/11,8.0,2.0,-4.0
5/30/13,83.0,74.0,64.0
3/21/14,58.0,44.0,30.0
10/9/08,69.0,58.0,47.0
5/16/14,46.0,42.0,37.0
3/2/09,22.0,18.0,14.0
8/7/09,74.0,69.0,64.0
4/23/14,51.0,42.0,33.0
11/30/03,54.0,46.0,37.0
5/3/01,86.0,72.0,57.0
4/19/13,40.0,37.0,33.0
12/11/13,21.0,11.0,1.0
6/21/02,88.0,80.0,72.0
10/24/08,54.0,49.0,44.0
1/25/14,33.0,20.0,7.0
2/18/01,28.0,18.0,7.0
4/15/09,57.0,47.0,36.0
11/11/03,55.0,50.0,45.0
10/29/04,75.0,68.0,60.0
4/5/05,75.0,62.0,48.0
11/8/03,33.0,27.0,21.0
8/14/12,84.0,70.0,56.0
6/5/01,57.0,52.0,46.0
4/8/02,52.0,49.0,46.0
2/6/07,10.0,3.0,-5.0
5/30/04,73.0,65.0,57.0
1/31/01,34.0,31.0,27.0
5/20/14,85.0,74.0,62.0
12/4/12,59.0,49.0,38.0
2/6/04,30.0,28.0,26.0
5/26/09,74.0,64.0,53.0
12/3/09,38.0,32.0,26.0
1/31/14,28.0,23.0,17.0
2/11/05,41.0,32.0,23.0
1/9/11,31.0,20.0,9.0
8/28/07,91.0,79.0,67.0
8/12/02,89.0,79.0,70.0
2/13/15,26.0,16.0,5.0
4/22/06,68.0,57.0,48.0
11/24/10,40.0,33.0,25.0
2/28/02,30.0,22.0,15.0
3/1/14,31.0,21.0,11.0
5/16/12,65.0,58.0,50.0
5/13/06,50.0,47.0,44.0
9/24/03,71.0,63.0,55.0
11/17/12,55.0,41.0,26.0
10/22/10,64.0,49.0,33.0
6/5/11,85.0,73.0,60.0
11/20/11,55.0,47.0,39.0
5/10/08,61.0,50.0,38.0
8/29/07,85.0,77.0,68.0
6/19/12,95.0,87.0,78.0
2/15/05,42.0,38.0,33.0
9/7/10,77.0,68.0,58.0
12/4/03,39.0,36.0,34.0
1/29/10,21.0,13.0,5.0
9/15/10,75.0,67.0,59.0
12/24/08,34.0,20.0,6.0
5/7/03,57.0,52.0,48.0
2/22/11,27.0,25.0,23.0
11/20/04,54.0,49.0,44.0
10/5/09,62.0,53.0,43.0
4/18/06,66.0,54.0,45.0
9/9/13,94.0,81.0,68.0
5/21/03,57.0,51.0,45.0
11/26/08,42.0,33.0,24.0
10/22/14,56.0,46.0,35.0
1/26/09,17.0,8.0,-1.0
4/16/04,82.0,70.0,59.0
7/15/12,95.0,83.0,71.0
1/10/01,34.0,26.0,19.0
8/27/04,86.0,77.0,70.0
10/29/14,49.0,43.0,36.0
8/22/12,85.0,70.0,54.0
8/12/11,81.0,71.0,60.0
10/18/05,73.0,58.0,43.0
1/4/09,37.0,27.0,17.0
8/11/11,81.0,69.0,57.0
8/16/03,91.0,82.0,73.0
2/23/01,30.0,23.0,18.0
7/13/04,87.0,76.0,69.0
9/4/10,68.0,60.0,51.0
10/12/13,73.0,60.0,46.0
4/7/09,49.0,39.0,29.0
4/16/06,62.0,53.0,46.0
1/23/05,23.0,16.0,9.0
12/5/09,32.0,28.0,23.0
2/2/02,33.0,21.0,9.0
2/24/13,39.0,28.0,17.0
6/22/02,91.0,78.0,66.0
1/21/13,15.0,10.0,5.0
8/29/04,69.0,62.0,55.0
7/13/09,79.0,70.0,61.0
7/18/11,92.0,86.0,80.0
1/13/08,37.0,32.0,27.0
5/14/08,64.0,55.0,45.0
1/17/14,20.0,16.0,12.0
8/11/13,81.0,71.0,60.0
12/12/10,31.0,22.0,12.0
2/28/14,30.0,17.0,3.0
3/10/04,48.0,36.0,25.0
6/17/03,81.0,66.0,53.0
6/21/14,84.0,72.0,60.0
2/28/10,38.0,35.0,32.0
7/27/09,84.0,74.0,64.0
8/14/10,88.0,80.0,72.0
6/25/03,91.0,82.0,72.0
9/28/04,66.0,59.0,52.0
8/2/03,84.0,72.0,62.0
7/9/01,91.0,78.0,68.0
2/14/02,45.0,38.0,30.0
6/5/08,87.0,74.0,60.0
9/2/11,92.0,84.0,76.0
1/29/12,31.0,26.0,21.0
12/9/10,29.0,17.0,5.0
10/24/06,47.0,39.0,30.0
2/13/11,45.0,39.0,32.0
6/6/07,71.0,58.0,44.0
5/5/10,72.0,64.0,56.0
11/8/11,51.0,49.0,47.0
7/28/02,88.0,81.0,73.0
10/4/10,60.0,49.0,38.0
5/8/09,77.0,65.0,53.0
9/18/08,74.0,65.0,56.0
4/5/03,32.0,29.0,26.0
4/28/06,68.0,52.0,37.0
2/23/05,35.0,28.0,21.0
3/8/12,63.0,50.0,37.0
6/6/03,72.0,60.0,50.0
8/11/03,73.0,68.0,64.0
5/30/02,84.0,74.0,64.0
4/1/03,80.0,61.0,42.0
12/22/03,46.0,42.0,36.0
7/26/14,84.0,76.0,68.0
1/11/09,20.0,17.0,13.0
4/10/06,71.0,52.0,35.0
8/31/07,77.0,67.0,57.0
1/31/15,36.0,28.0,19.0
7/4/10,91.0,80.0,68.0
11/26/05,46.0,32.0,18.0
8/19/05,88.0,79.0,69.0
6/20/12,95.0,86.0,77.0
6/27/11,81.0,73.0,65.0
10/7/05,54.0,49.0,43.0
3/14/09,52.0,38.0,23.0
2/9/14,19.0,12.0,4.0
8/23/05,73.0,66.0,58.0
7/16/14,72.0,64.0,55.0
7/21/02,96.0,88.0,79.0
3/6/10,45.0,33.0,20.0
1/13/03,30.0,24.0,17.0
9/29/11,66.0,58.0,49.0
11/11/07,57.0,50.0,42.0
6/12/03,66.0,60.0,55.0
4/6/13,70.0,53.0,36.0
11/22/08,35.0,26.0,17.0
12/12/07,36.0,30.0,23.0
11/30/08,39.0,36.0,33.0
11/22/11,43.0,42.0,40.0
4/5/11,54.0,44.0,33.0
2/9/10,28.0,26.0,23.0
1/15/02,33.0,32.0,30.0
5/8/12,70.0,61.0,52.0
4/10/05,79.0,62.0,45.0
12/1/10,26.0,24.0,22.0
2/22/12,44.0,37.0,29.0
3/3/10,39.0,32.0,24.0
10/2/09,56.0,52.0,47.0
9/1/04,82.0,68.0,55.0
2/11/01,27.0,18.0,10.0
3/30/10,64.0,47.0,29.0
4/11/02,75.0,62.0,50.0
6/29/14,85.0,77.0,69.0
11/29/05,39.0,33.0,26.0
11/11/01,50.0,42.0,35.0
7/27/05,74.0,65.0,56.0
1/25/07,24.0,20.0,15.0
11/21/02,43.0,38.0,34.0
2/14/06,56.0,40.0,24.0
2/28/11,37.0,31.0,25.0
10/13/07,59.0,50.0,40.0
6/27/01,87.0,75.0,63.0
3/26/10,41.0,34.0,27.0
12/15/06,44.0,37.0,30.0
3/6/06,36.0,32.0,28.0
4/10/09,47.0,43.0,38.0
6/11/11,62.0,57.0,52.0
5/2/05,44.0,40.0,35.0
5/17/02,45.0,40.0,37.0
1/20/02,36.0,28.0,21.0
10/3/08,60.0,52.0,44.0
1/5/03,32.0,31.0,30.0
3/25/12,71.0,57.0,43.0
2/5/08,40.0,36.0,32.0
11/6/06,56.0,50.0,44.0
5/24/06,80.0,65.0,52.0
4/8/08,45.0,43.0,40.0
3/2/10,33.0,28.0,23.0
1/27/10,23.0,16.0,9.0
7/22/06,82.0,72.0,62.0
3/27/05,48.0,37.0,26.0
3/11/11,47.0,37.0,27.0
6/7/03,77.0,66.0,57.0
6/6/11,93.0,77.0,60.0
2/22/02,37.0,29.0,21.0
6/30/09,66.0,63.0,59.0
9/29/07,80.0,65.0,50.0
7/16/06,93.0,84.0,75.0
4/3/14,43.0,39.0,35.0
12/19/14,32.0,30.0,27.0
8/16/07,77.0,71.0,65.0
2/20/01,35.0,27.0,18.0
4/21/12,53.0,45.0,36.0
6/28/10,82.0,73.0,63.0
9/2/13,79.0,70.0,60.0
10/6/05,69.0,58.0,47.0
1/28/11,31.0,25.0,19.0
10/11/07,54.0,50.0,46.0
2/20/08,19.0,12.0,5.0
2/9/02,50.0,40.0,30.0
10/21/03,64.0,55.0,46.0
7/20/04,89.0,80.0,70.0
11/24/12,32.0,28.0,24.0
12/17/09,35.0,26.0,17.0
8/22/04,80.0,65.0,50.0
7/10/14,79.0,70.0,60.0
6/15/03,75.0,66.0,57.0
10/24/13,44.0,38.0,31.0
4/3/06,54.0,46.0,39.0
11/9/11,62.0,50.0,37.0
3/29/01,46.0,40.0,35.0
7/16/07,82.0,74.0,65.0
11/23/01,59.0,52.0,45.0
9/21/02,80.0,70.0,59.0
1/21/06,34.0,26.0,18.0
7/20/13,89.0,80.0,71.0
11/13/02,55.0,46.0,36.0
2/24/02,61.0,49.0,37.0
4/24/10,60.0,56.0,51.0
4/17/10,59.0,48.0,37.0
12/23/02,33.0,28.0,23.0
12/7/11,34.0,30.0,25.0
5/1/10,70.0,64.0,58.0
3/6/14,33.0,25.0,16.0
10/15/02,60.0,48.0,39.0
10/16/05,63.0,52.0,41.0
7/27/10,88.0,78.0,68.0
2/9/08,36.0,26.0,16.0
12/6/02,32.0,20.0,9.0
8/17/08,84.0,74.0,63.0
7/25/12,99.0,85.0,70.0
1/11/08,36.0,32.0,28.0
8/11/14,82.0,75.0,67.0
11/15/10,51.0,42.0,32.0
1/5/15,6.0,2.0,-3.0
7/22/08,77.0,70.0,63.0
10/17/05,75.0,58.0,41.0
6/4/05,86.0,72.0,57.0
1/6/11,28.0,23.0,18.0
6/3/06,73.0,64.0,55.0
11/13/05,61.0,49.0,36.0
12/27/12,33.0,31.0,28.0
5/2/12,80.0,69.0,57.0
11/14/02,55.0,47.0,39.0
1/25/05,42.0,34.0,25.0
9/29/13,68.0,60.0,51.0
8/19/07,68.0,65.0,62.0
12/30/12,33.0,24.0,14.0
5/14/04,68.0,59.0,50.0
1/29/03,27.0,22.0,16.0
12/24/09,36.0,34.0,32.0
4/10/11,83.0,70.0,56.0
5/17/11,60.0,50.0,40.0
3/15/03,57.0,46.0,34.0
8/21/11,80.0,72.0,64.0
11/8/12,45.0,40.0,35.0
12/4/05,28.0,20.0,12.0
2/16/04,26.0,16.0,6.0
5/19/06,64.0,52.0,43.0
4/16/01,42.0,36.0,28.0
1/14/07,33.0,32.0,30.0
6/14/14,79.0,66.0,52.0
3/29/09,41.0,36.0,31.0
6/11/07,86.0,72.0,58.0
2/13/12,36.0,26.0,15.0
9/16/10,69.0,61.0,53.0
11/27/03,45.0,42.0,37.0
5/22/02,68.0,54.0,41.0
9/22/12,59.0,52.0,44.0
11/12/14,31.0,28.0,24.0
3/2/08,57.0,45.0,32.0
2/2/10,32.0,29.0,25.0
1/22/05,21.0,16.0,10.0
8/21/04,73.0,65.0,54.0
11/3/05,70.0,62.0,53.0
4/11/06,75.0,62.0,50.0
3/13/10,45.0,43.0,41.0
8/5/10,83.0,76.0,68.0
10/26/10,70.0,62.0,54.0
1/13/09,29.0,14.0,-2.0
5/11/09,61.0,50.0,39.0
7/24/08,82.0,71.0,59.0
11/11/13,47.0,36.0,25.0
2/4/08,44.0,38.0,32.0
10/31/12,50.0,42.0,34.0
1/23/04,24.0,16.0,7.0
8/4/01,87.0,75.0,64.0
2/9/07,17.0,10.0,2.0
10/9/05,59.0,53.0,46.0
6/19/08,,,
9/22/11,64.0,58.0,51.0
10/29/10,50.0,41.0,31.0
12/16/10,27.0,24.0,20.0
10/21/13,55.0,44.0,33.0
1/3/15,34.0,32.0,29.0
12/19/02,54.0,44.0,35.0
3/13/12,70.0,59.0,48.0
1/21/08,27.0,18.0,8.0
11/7/08,47.0,41.0,35.0
2/26/10,31.0,24.0,17.0
6/21/10,85.0,76.0,67.0
5/27/08,50.0,46.0,42.0
1/14/02,39.0,34.0,30.0
5/14/09,68.0,61.0,53.0
2/2/08,30.0,28.0,25.0
7/11/08,88.0,76.0,64.0
10/4/07,82.0,67.0,51.0
5/7/14,78.0,63.0,48.0
10/6/14,61.0,52.0,42.0
12/13/08,39.0,29.0,19.0
9/20/01,73.0,63.0,54.0
8/9/03,77.0,70.0,63.0
5/23/01,63.0,53.0,44.0
3/12/09,26.0,20.0,14.0
9/12/10,83.0,69.0,54.0
4/5/09,43.0,38.0,33.0
9/9/14,79.0,71.0,63.0
12/22/08,7.0,2.0,-4.0
1/19/10,38.0,33.0,27.0
7/24/04,71.0,62.0,55.0
5/11/03,71.0,60.0,48.0
8/23/08,87.0,78.0,68.0
1/2/15,34.0,25.0,15.0
11/28/09,54.0,42.0,29.0
9/26/12,68.0,61.0,53.0
9/28/08,,,
7/29/05,83.0,72.0,61.0
4/27/07,53.0,48.0,43.0
5/18/05,75.0,66.0,57.0
3/9/11,44.0,39.0,33.0
8/30/05,80.0,71.0,61.0
4/27/09,72.0,61.0,50.0
